Date,Make,Type,Title,Location,Mileage,Overview Price,Detail Price,Engine CC,YOM,Post Make,Model,Gear,Fuel Type,Post URL,Image URL
8/4/2025,nissan,cars,Nissan March K11 2000 Car,Nugegoda,121000 (km),"Rs. 3,985,000","Rs. 3,985,000",1000,2000,Nissan,March K11,Manual,Petrol,https://riyasewana.com/buy/nissan-march-k11-sale-nugegoda-10146035,https://riyasewana.com/thumb/thumbnissan-k-11-49185822971.jpg
8/4/2025,nissan,cars,Nissan March K12 2002 Car,Kandy,141000 (km),"Rs. 3,850,000","Rs. 3,850,000",1000,2002,Nissan,March K12,Automatic,Petrol,https://riyasewana.com/buy/nissan-march-k12-sale-kandy-10146014,https://riyasewana.com/thumb/thumbnissan-k12-march-4915284391.jpg
8/4/2025,nissan,cars,Nissan FB15 Ex Saloon 2005 Car,Ambalangoda,194000 (km),"Rs. 4,675,000","Rs. 4,675,000",1300,2005,Nissan,FB15 Ex Saloon,Automatic,Petrol,https://riyasewana.com/buy/nissan-fb15-ex-sale-ambalangoda-10145961,https://riyasewana.com/thumb/thumbnissan-fb-15-2005-49093012811.jpg
8/4/2025,nissan,cars,Nissan SUNNY FB15 2003 Car,Kegalle,154000 (km),"Rs. 5,200,000","Rs. 5,200,000",1300,2003,Nissan,SUNNY FB15,Automatic,Petrol,https://riyasewana.com/buy/nissan-sunny-fb15-sale-kegalle-10145860,https://riyasewana.com/thumb/thumbnissan-sunny-fb15-4853484801.jpg
8/4/2025,nissan,cars,Nissan Wingroad 1998 Car,Panadura,,"Rs. 3,295,000","Rs. 3,295,000",1970,1998,Nissan,Wingroad,Automatic,Diesel,https://riyasewana.com/buy/nissan-wingroad-sale-panadura-10145723,https://riyasewana.com/thumb/thumbnissan-wing-road-4832334681.jpg
8/4/2025,nissan,cars,Nissan March AK12 2007 Car,Piliyandala,145000 (km),"Rs. 4,795,000","Rs. 4,795,000",1300,2007,Nissan,March AK12,Automatic,Petrol,https://riyasewana.com/buy/nissan-march-ak12-sale-piliyandala-10145655,https://riyasewana.com/thumb/thumbnissan-march-ak12-2007-48215312291.jpg
8/4/2025,nissan,cars,Nissan Pulsar 1992 Car,Colombo,35000 (km),"Rs. 1,000,000","Rs. 1,000,000",2000,1992,Nissan,Pulsar,Automatic,Diesel,https://riyasewana.com/buy/nissan-pulsar-sale-colombo-10145643,https://riyasewana.com/thumb/thumbnissan-bluebird-4819274451.jpg
8/4/2025,nissan,cars,Nissan FB15 ECO Mode 2000 Car,Bandaragama,161000 (km),Negotiable,Negotiable,1500,2000,Nissan,FB15 ECO Mode,Automatic,Petrol,https://riyasewana.com/buy/nissan-fb15-eco-sale-bandaragama-10145628,https://riyasewana.com/thumb/thumbnissan-fb15-48163222411.jpg
8/4/2025,nissan,cars,Nissan FB15 1999 Car,Matale,140000 (km),"Rs. 4,550,000","Rs. 4,550,000",1500,1999,Nissan,FB15,Automatic,Petrol,https://riyasewana.com/buy/nissan-fb15-sale-matale-10145625,https://riyasewana.com/thumb/thumbnissan-fb15-4816064081.jpg
8/4/2025,nissan,cars,Nissan FB15 Super Saloon 2004 Car,Anuradapura,,Negotiable,Negotiable,1500,2004,Nissan,FB15 Super Saloon,Automatic,Petrol,https://riyasewana.com/buy/nissan-fb15-super-sale-anuradapura-10145514,https://riyasewana.com/thumb/thumbnissan-fb-15-4755504761.jpg
8/4/2025,nissan,cars,Nissan FB14 1996 Car,Kandy,190000 (km),Negotiable,Negotiable,1500,1996,Nissan,FB14,Automatic,Petrol,https://riyasewana.com/buy/nissan-fb14-sale-kandy-10145462,https://riyasewana.com/thumb/thumbnissan-fb-14-4746344581.jpg
8/4/2025,nissan,cars,Nissan Presea R11 2000 Car,Gampaha,213000 (km),"Rs. 3,150,000","Rs. 3,150,000",1500,2000,Nissan,Presea R11,Automatic,Petrol,https://riyasewana.com/buy/nissan-presea-r11-sale-gampaha-10145325,https://riyasewana.com/thumb/thumbnissan-r11-presea-4721194821.jpg
8/4/2025,nissan,cars,Nissan Leaf ZE1 Tekna 2018 Car,Kandy,80100 (km),"Rs. 11,950,000","Rs. 11,950,000",110,2018,Nissan,Leaf ZE1 Tekna,Automatic,Electric,https://riyasewana.com/buy/nissan-leaf-ze1-sale-kandy-10145304,https://riyasewana.com/thumb/thumbnissan-leaf-ze1-47152022501.jpg
8/4/2025,nissan,cars,Nissan March K11 1999 Car,Colombo,156000 (km),"Rs. 3,450,000","Rs. 3,450,000",1000,1999,Nissan,March K11,Automatic,Petrol,https://riyasewana.com/buy/nissan-march-k11-sale-colombo-10145297,https://riyasewana.com/thumb/thumbnissan-march-k11-1999-47141612391.jpg
8/4/2025,nissan,cars,Nissan B11ad 1989 Car,Galle,10000 (km),"Rs. 625,000","Rs. 625,000",1280,1989,Nissan,B11ad,Manual,Petrol,https://riyasewana.com/buy/nissan-b11ad-sale-galle-10145215,https://riyasewana.com/thumb/thumbnissan-b11ad-4646364231.jpg
8/4/2025,nissan,cars,Nissan K10 1990 Car,Colombo,,"Rs. 1,050,000","Rs. 1,050,000",-,1990,Nissan,K10,Manual,Petrol,https://riyasewana.com/buy/nissan-k10-sale-colombo-10145142,https://riyasewana.com/thumb/thumbnissan-k10-462349420182.jpg
8/4/2025,nissan,cars,Nissan SUNNY FB15 2000 Car,Polgahawela,,"Rs. 2,800,000","Rs. 2,800,000",1500,2000,Nissan,SUNNY FB15,Automatic,Petrol,https://riyasewana.com/buy/nissan-sunny-fb15-sale-polgahawela-10145049,https://riyasewana.com/thumb/thumbnissan-sunny-fb15-4454174281.jpg
8/3/2025,nissan,cars,Nissan March 2000 Car,Colombo,,"Rs. 3,575,000","Rs. 3,575,000",1000,2000,Nissan,March,Automatic,Petrol,https://riyasewana.com/buy/nissan-march-sale-colombo-10144918,https://riyasewana.com/thumb/thumbnissan-march-32252134721.jpg
8/3/2025,nissan,cars,Nissan Tiida 2008 Car,Kalutara,89392 (km),"Rs. 6,990,000","Rs. 6,990,000",1498,2008,Nissan,Tiida,Automatic,Petrol,https://riyasewana.com/buy/nissan-tiida-sale-kalutara-10144849,https://riyasewana.com/thumb/thumbnissan-tiida-320171371.jpg
8/3/2025,nissan,cars,Nissan FB13 1992 Car,Galle,187500 (km),"Rs. 2,750,000","Rs. 2,750,000",1500,1992,Nissan,FB13,Manual,Petrol,https://riyasewana.com/buy/nissan-fb13-sale-galle-10144822,https://riyasewana.com/thumb/thumbnissan-fb-1992-321481412341.jpg
8/3/2025,nissan,cars,Nissan Bluebird SU14 1998 Car,Anuradapura,286000 (km),"Rs. 2,790,000","Rs. 2,790,000",1973,1998,Nissan,Bluebird SU14,Manual,Diesel,https://riyasewana.com/buy/nissan-bluebird-su14-sale-anuradapura-10144769,https://riyasewana.com/thumb/thumbnissan-bluebird-3212250801.jpg
8/3/2025,nissan,cars,Nissan March K11 2001 Car,Matara,,"Rs. 3,775,000","Rs. 3,775,000",990,2001,Nissan,March K11,Automatic,Petrol,https://riyasewana.com/buy/nissan-march-k11-sale-matara-10144762,https://riyasewana.com/thumb/thumbnissan-march-k11-32120184621.jpg
8/3/2025,nissan,cars,Nissan Sylphy FG10 2004 Car,Malabe,303500 (km),"Rs. 4,995,000","Rs. 4,995,000",1500,2004,Nissan,Sylphy FG10,Manual,Petrol,https://riyasewana.com/buy/nissan-sylphy-fg10-sale-malabe-10144753,https://riyasewana.com/thumb/thumbnissan-sylphy-fg10-3211801751.jpg
8/3/2025,nissan,cars,Nissan N16 EX Saloon 2002 Car,Malabe,376000 (km),"Rs. 4,395,000","Rs. 4,395,000",1500,2002,Nissan,N16 EX Saloon,Automatic,Petrol,https://riyasewana.com/buy/nissan-n16-ex-sale-malabe-10144739,https://riyasewana.com/thumb/thumbnissan-n16-ex-3211343461.jpg
8/3/2025,nissan,cars,Nissan Sunny FB15 2003 Car,Polgahawela,210000 (km),"Rs. 2,800,000","Rs. 2,800,000",1500,2003,Nissan,Sunny FB15,Automatic,Petrol,https://riyasewana.com/buy/nissan-sunny-fb15-sale-polgahawela-10144689,https://riyasewana.com/thumb/thumbnissan-sunny-fb15-32058244441.jpg
8/3/2025,nissan,cars,Nissan March K11 1996 Car,Matale,162000 (km),"Rs. 2,975,000","Rs. 2,975,000",1000,1996,Nissan,March K11,Automatic,Petrol,https://riyasewana.com/buy/nissan-march-k11-sale-matale-10144624,https://riyasewana.com/thumb/thumbnissan-march-k11-3203803481.jpg
8/3/2025,nissan,cars,Nissan B11 1984 Car,Balangoda,199000 (km),"Rs. 1,160,000","Rs. 1,160,000",1300,1984,Nissan,B11,Manual,Petrol,https://riyasewana.com/buy/nissan-b11-sale-balangoda-10144527,https://riyasewana.com/thumb/thumbnissan-b11-32008254671.jpg
8/3/2025,nissan,cars,Nissan FB14 Ex Saloon 1998 Car,Gampaha,,"Rs. 3,050,000","Rs. 3,050,000",1500,1998,Nissan,FB14 Ex Saloon,Automatic,Diesel,https://riyasewana.com/buy/nissan-fb14-ex-sale-gampaha-10144499,https://riyasewana.com/thumb/thumbnissan-fb-14-32000404601.jpg
8/3/2025,nissan,cars,Nissan PRESEA R11 FB14 1995 Car,Hanwella,261000 (km),"Rs. 3,350,000","Rs. 3,350,000",1500,1995,Nissan,PRESEA R11 FB14,Automatic,Petrol,https://riyasewana.com/buy/nissan-presea-r11-sale-hanwella-10144476,https://riyasewana.com/thumb/thumbnissan-presea-r11-319533722231.jpg
8/3/2025,nissan,cars,Nissan March K11 1997 Car,Kaduwela,153000 (km),"Rs. 3,075,000","Rs. 3,075,000",1000,1997,Nissan,March K11,Automatic,Petrol,https://riyasewana.com/buy/nissan-march-k11-sale-kaduwela-10144386,https://riyasewana.com/thumb/thumbnissan-march-k11-3192449401.jpg
8/3/2025,nissan,cars,Nissan K10 1985 Car,Kandy,207000 (km),"Rs. 1,485,000","Rs. 1,485,000",1000,1985,Nissan,K10,Manual,Petrol,https://riyasewana.com/buy/nissan-k10-sale-kandy-10144354,https://riyasewana.com/thumb/thumbnissan-k10-31917114061.jpg
8/3/2025,nissan,cars,Nissan Sunny 1990 Car,Dambulla,194735 (km),"Rs. 2,250,000","Rs. 2,250,000",1400,1990,Nissan,Sunny,Manual,Petrol,https://riyasewana.com/buy/nissan-sunny-sale-dambulla-10144263,https://riyasewana.com/thumb/thumbnissan-sunny-41315036181.jpg
8/3/2025,nissan,cars,Nissan Laurel HC34 1999 Car,Gampaha,183000 (km),"Rs. 3,950,000","Rs. 3,950,000",7950,1999,Nissan,Laurel HC34,Automatic,Petrol,https://riyasewana.com/buy/nissan-laurel-hc34-sale-gampaha-10144106,https://riyasewana.com/thumb/thumbnissan-laurel-hc34-31810574271.jpg
8/3/2025,nissan,cars,Nissan FB15 2000 Car,Kegalle,187 (km),"Rs. 4,800,000","Rs. 4,800,000(Ongoing Lease)",1500,2000,Nissan,FB15,Automatic,Petrol,https://riyasewana.com/buy/nissan-fb15-sale-kegalle-10144065,https://riyasewana.com/thumb/thumbnissan-fb15-3175924171.jpg
8/3/2025,nissan,cars,Nissan FB13 1994 Car,Divulapitiya,161521 (km),"Rs. 2,550,000","Rs. 2,550,000",1500,1994,Nissan,FB13,Manual,Petrol,https://riyasewana.com/buy/nissan-fb13-sale-divulapitiya-10144059,https://riyasewana.com/thumb/thumbnissan-fb-13-1994-317564112691.jpg
8/3/2025,nissan,cars,Nissan Dayz 2016 Car,Kelaniya,56000 (km),"Rs. 6,750,000","Rs. 6,750,000",650,2016,Nissan,Dayz,Automatic,Petrol,https://riyasewana.com/buy/nissan-dayz-sale-kelaniya-10144037,https://riyasewana.com/thumb/thumbnissan-dayz-2016-317514012331.jpg
8/3/2025,nissan,cars,Nissan FB14 Super Saloon 1996 Car,Kandy,216000 (km),"Rs. 3,210,000","Rs. 3,210,000(Ongoing Lease)",1500,1996,Nissan,FB14 Super Saloon,Manual,Petrol,https://riyasewana.com/buy/nissan-fb14-super-sale-kandy-10143966,https://riyasewana.com/thumb/thumbnissan-fb-14-317355322311.jpg
8/3/2025,nissan,cars,Nissan Tiida 2009 Car,Matugama,,Negotiable,Negotiable,-,2009,Nissan,Tiida,Automatic,Petrol,https://riyasewana.com/buy/nissan-tiida-sale-matugama-10143959,https://riyasewana.com/thumb/thumbnissan-tiida-2009-31734264631.jpg
8/3/2025,nissan,cars,Nissan Tiida 2007 Car,Malabe,145991 (km),"Rs. 6,090,000","Rs. 6,090,000",1498,2007,Nissan,Tiida,Automatic,Petrol,https://riyasewana.com/buy/nissan-tiida-sale-malabe-10143888,https://riyasewana.com/thumb/thumbnissan-tiida-3171707331.jpg
8/3/2025,nissan,cars,Nissan N16 Ex Saloon 2000 Car,Moratuwa,255 (km),Negotiable,Negotiable,1,2000,Nissan,N16 Ex saloon,Automatic,Petrol,https://riyasewana.com/buy/nissan-n16-ex-sale-moratuwa-10143852,https://riyasewana.com/thumb/thumbnissan-n16-ex-saloon-2000-31710171234182.jpg
8/3/2025,nissan,cars,Nissan FB15 Super Saloon 1998 Car,Gampaha,242000 (km),"Rs. 4,325,000","Rs. 4,325,000",1490,1998,Nissan,FB15 Super Saloon,Automatic,Petrol,https://riyasewana.com/buy/nissan-fb15-super-sale-gampaha-10143825,https://riyasewana.com/thumb/thumbnissan-fb-15-3170341433151.jpg
8/3/2025,nissan,cars,Nissan Wingroad WFY11 2003 Car,Kalutara,195000 (km),"Rs. 4,475,000","Rs. 4,475,000",1500,2003,Nissan,Wingroad WFY11,Automatic,Petrol,https://riyasewana.com/buy/nissan-wingroad-wfy11-sale-kalutara-10143824,https://riyasewana.com/thumb/thumbnissan-wingroad-2003-317033912491.jpg
8/3/2025,nissan,cars,Nissan FB15 Super Saloon 2000 Car,Homagama,180000 (km),"Rs. 5,200,000","Rs. 5,200,000",1500,2000,Nissan,FB15 Super Saloon,Automatic,Petrol,https://riyasewana.com/buy/nissan-fb15-super-sale-homagama-10143666,https://riyasewana.com/thumb/thumbnissan-fb-15-2000-316282412941.jpg
8/3/2025,nissan,cars,Nissan B310 1982 Car,Kurunegala,189655 (km),"Rs. 990,000","Rs. 990,000",1400,1982,Nissan,B310,Manual,Diesel,https://riyasewana.com/buy/nissan-b310-sale-kurunegala-10143562,https://riyasewana.com/thumb/thumbnissan-b310-31602494461.jpg
8/3/2025,nissan,cars,Nissan Pulsar HN 13 Sport Model Limit 1990 Car,Gampola,199000 (km),"Rs. 1,875,000","Rs. 1,875,000",1500,1990,Nissan,Pulsar HN 13 Sport Model Limited Edition,Manual,Petrol,https://riyasewana.com/buy/nissan-pulsar-hn-sale-gampola-10143544,https://riyasewana.com/thumb/thumbnissan-nissan-pulsar-31557424641.jpg
8/3/2025,nissan,cars,Nissan Tiida 2007 Car,Kottawa,201000 (km),"Rs. 5,950,000","Rs. 5,950,000",1500,2007,Nissan,Tiida,Automatic,Petrol,https://riyasewana.com/buy/nissan-tiida-sale-kottawa-10143348,https://riyasewana.com/thumb/thumbnissan-tida-2007-315103412171.jpg
8/3/2025,nissan,cars,Nissan March K11 1999 Car,Kurunegala,156000 (km),Negotiable,Negotiable,1300,1999,Nissan,March K11,Automatic,Petrol,https://riyasewana.com/buy/nissan-march-k11-sale-kurunegala-10143302,https://riyasewana.com/thumb/thumbnissan-k11-1999-314583612541.jpg
8/3/2025,nissan,cars,Nissan DAYZ HIGHWAY STAR TOP SPEC 2020 Car,Panadura,43890 (km),Negotiable,Negotiable,650,2020,Nissan,DAYZ HIGHWAY STAR TOP SPEC,Automatic,Petrol,https://riyasewana.com/buy/nissan-dayz-highway-sale-panadura-10143298,https://riyasewana.com/thumb/thumbnissan-dayz-highway-2020-314575112371.jpg
8/3/2025,nissan,cars,Nissan Bluebird Sylphy 2011 Car,Piliyandala,165000 (km),"Rs. 7,195,000","Rs. 7,195,000",1500,2011,Nissan,Bluebird Sylphy,Automatic,Petrol,https://riyasewana.com/buy/nissan-bluebird-sylphy-sale-piliyandala-10143293,https://riyasewana.com/thumb/thumbnissan-bluebird-sylphy-5917156771.jpg
8/3/2025,nissan,cars,Nissan Trad Sunny 1987 Car,Kurunegala,200000 (km),"Rs. 1,350,000","Rs. 1,350,000",1300,1987,Nissan,Trad Sunny,Manual,Petrol,https://riyasewana.com/buy/nissan-trad-sunny-sale-kurunegala-10143190,https://riyasewana.com/thumb/thumbnissan-tag-sunny-1987-314361812881.jpg
8/3/2025,nissan,cars,Nissan Cj1 Pulsar FB14 2001 Car,Nuwara-Eliya,265000 (km),"Rs. 2,850,000","Rs. 2,850,000",2000,2001,Nissan,Cj1 Pulsar FB14,Automatic,Diesel,https://riyasewana.com/buy/nissan-cj1-pulsar-sale-nuwara-eliya-10143162,https://riyasewana.com/thumb/thumbnissan-cj1-pulsar-31430284371.jpg
8/3/2025,nissan,cars,Nissan March K11 2001 Car,Pannipitiya,105570 (km),"Rs. 3,500,000","Rs. 3,500,000",1000,2001,Nissan,March K11,Automatic,Petrol,https://riyasewana.com/buy/nissan-march-k11-sale-pannipitiya-10143120,https://riyasewana.com/thumb/thumbnissan-march-k11-2125606441.jpg
8/3/2025,nissan,cars,Nissan Bluebird 1995 Car,Anuradapura,100000 (km),"Rs. 21,500,000","Rs. 21,500,000",1500,1995,Nissan,Bluebird,Manual,Petrol,https://riyasewana.com/buy/nissan-bluebird-sale-anuradapura-10143035,https://riyasewana.com/thumb/thumbnissan-blue-bird-314073521.jpg
8/3/2025,nissan,cars,Nissan FB13 Super Saloon 1990 Car,Kandy,180000 (km),"Rs. 2,350,000","Rs. 2,350,000",1500,1990,Nissan,FB13 Super Saloon,Manual,Petrol,https://riyasewana.com/buy/nissan-fb13-super-sale-kandy-10142989,https://riyasewana.com/thumb/thumbnissan-fb-13-31408386491.jpg
8/3/2025,nissan,cars,Nissan AD Wagon Y-10 1997 Car,Ambalangoda,281000 (km),"Rs. 2,650,000","Rs. 2,650,000",1680,1997,Nissan,AD Wagon Y-10,Manual,Diesel,https://riyasewana.com/buy/nissan-ad-wagon-sale-ambalangoda-10142821,https://riyasewana.com/thumb/thumbnissan-ad-wagon-31328034341.jpg
8/3/2025,nissan,cars,Nissan Tiida 2007 Car,Gampaha,134000 (km),"Rs. 5,550,000","Rs. 5,550,000",-,2007,Nissan,Tiida,Automatic,Petrol,https://riyasewana.com/buy/nissan-tiida-sale-gampaha-10142816,https://riyasewana.com/thumb/thumbnissan-tida-2007-313271712261.jpg
8/3/2025,nissan,cars,Nissan March K12 2003 Car,Kadawatha,122700 (km),"Rs. 3,875,000","Rs. 3,875,000",1300,2003,Nissan,March K12,Automatic,Petrol,https://riyasewana.com/buy/nissan-march-k12-sale-kadawatha-10142813,https://riyasewana.com/thumb/thumbnissan-march-k12-313265122231.jpg
8/3/2025,nissan,cars,Nissan FB14 1996 Car,Kurunegala,199000 (km),"Rs. 3,350,000","Rs. 3,350,000",1490,1996,Nissan,FB14,Automatic,Petrol,https://riyasewana.com/buy/nissan-fb14-sale-kurunegala-10142792,https://riyasewana.com/thumb/thumbnissan-fb-14-313221822401.jpg
8/3/2025,nissan,cars,Nissan Avenir 1996 Car,Gampaha,282000 (km),"Rs. 2,600,000","Rs. 2,600,000",2000,1996,Nissan,Avenir,Automatic,Diesel,https://riyasewana.com/buy/nissan-avenir-sale-gampaha-10142765,https://riyasewana.com/thumb/thumbnissan-aveniar-1996-313172912571.jpg
8/3/2025,nissan,cars,Nissan N16 N17 Super Saloon 2004 Car,Kurunegala,180000 (km),"Rs. 4,890,000","Rs. 4,890,000",1590,2004,Nissan,N16 N17 Super Saloon,Automatic,Petrol,https://riyasewana.com/buy/nissan-n16-n17-sale-kurunegala-10142691,https://riyasewana.com/thumb/thumbnissan-n16-n17-313062017431.jpg
8/3/2025,nissan,cars,Nissan March K11 2000 Car,Kaduwela,1111 (km),"Rs. 3,495,000","Rs. 3,495,000",1000,2000,Nissan,March K11,Automatic,Petrol,https://riyasewana.com/buy/nissan-march-k11-sale-kaduwela-10142616,https://riyasewana.com/thumb/thumbnissan-march-k11-31253334971.jpg
8/3/2025,nissan,cars,Nissan Dayz Highway Star 2016 Car,Kandy,105000 (km),"Rs. 6,690,000","Rs. 6,690,000",660,2016,Nissan,Dayz Highway Star,Automatic,Petrol,https://riyasewana.com/buy/nissan-dayz-highway-sale-kandy-10142556,https://riyasewana.com/thumb/thumbnissan-dayz-highway-312425022351.jpg
8/3/2025,nissan,cars,Nissan Bluebird 2007 Car,Harispattuwa,125000 (km),"Rs. 6,875,000","Rs. 6,875,000",1500,2007,Nissan,Bluebird,Automatic,Petrol,https://riyasewana.com/buy/nissan-bluebird-sale-harispattuwa-10142534,https://riyasewana.com/thumb/thumbnissan-bluebird-2007-312384312381.jpg
8/3/2025,nissan,cars,Nissan FB15 SUPER SALOON 2004 Car,Gampaha,149000 (km),"Rs. 5,700,000","Rs. 5,700,000",1500,2004,Nissan,FB15 SUPER SALOON,Automatic,Petrol,https://riyasewana.com/buy/nissan-fb15-super-sale-gampaha-10142522,https://riyasewana.com/thumb/thumbnissan-fb15-super-312371222721.jpg
8/3/2025,nissan,cars,Nissan Vanette 2000 Car,Negombo,123 (km),"Rs. 5,650,000","Rs. 5,650,000",123,2000,Nissan,Vanette,Manual,Diesel,https://riyasewana.com/buy/nissan-vanette-sale-negombo-10142515,https://riyasewana.com/thumb/thumbnissan-vanette-2000-312362712591.jpg
8/3/2025,nissan,cars,Nissan March Hk11 1998 Car,Gampaha,175643 (km),"Rs. 3,150,000","Rs. 3,150,000",1300,1998,Nissan,March Hk11,Manual,Petrol,https://riyasewana.com/buy/nissan-march-hk11-sale-gampaha-10142455,https://riyasewana.com/thumb/thumbnissan-march-hk11-1998-312275812631.jpg
8/3/2025,nissan,cars,Nissan FB15 1999 Car,Anuradapura,175000 (km),"Rs. 4,450,000","Rs. 4,450,000",1500,1999,Nissan,FB15,Automatic,Petrol,https://riyasewana.com/buy/nissan-fb15-sale-anuradapura-10142377,https://riyasewana.com/thumb/thumbnissan-fb-15-312141222271.jpg
8/3/2025,nissan,cars,Nissan Leaf AZE0 2014 Car,Negombo,68000 (km),"Rs. 6,450,000","Rs. 6,450,000",70,2014,Nissan,Leaf AZE0,Automatic,Electric,https://riyasewana.com/buy/nissan-leaf-aze0-sale-negombo-10142374,https://riyasewana.com/thumb/thumbnissan-leaf-aze0-2014-312135612971.jpg
8/3/2025,nissan,cars,Nissan FB13 1993 Car,Nittambuwa,145000 (km),"Rs. 1,825,000","Rs. 1,825,000",1700,1993,Nissan,FB13,Manual,Diesel,https://riyasewana.com/buy/nissan-fb13-sale-nittambuwa-10142363,https://riyasewana.com/thumb/thumbnissan-sunny-super-31212224721.jpg
8/3/2025,nissan,cars,Nissan Tiida Latio 2007 Car,Kottawa,122000 (km),"Rs. 5,890,000","Rs. 5,890,000",1500,2007,Nissan,Tiida Latio,Automatic,Petrol,https://riyasewana.com/buy/nissan-tiida-latio-sale-kottawa-10142348,https://riyasewana.com/thumb/thumbnissan-tiida-latio-3121042491.jpg
8/3/2025,nissan,cars,Nissan B14 1996 Car,Colombo,225000 (km),"Rs. 3,150,000","Rs. 3,150,000",1500,1996,Nissan,B14,Manual,Petrol,https://riyasewana.com/buy/nissan-b14-sale-colombo-10142314,https://riyasewana.com/thumb/thumbnissan-b14-31207074321.jpg
8/3/2025,nissan,cars,Nissan Leaf AZEO 2015 Car,Avissawella,57000 (km),"Rs. 7,950,000","Rs. 7,950,000",70,2015,Nissan,Leaf AZEO,Automatic,Electric,https://riyasewana.com/buy/nissan-leaf-azeo-sale-avissawella-10142237,https://riyasewana.com/thumb/thumbnissan-leaf-azeo-2015-311550612181.jpg
8/3/2025,nissan,cars,Nissan N16 2001 Car,Kalutara,,"Rs. 4,200,000","Rs. 4,200,000",1500,2001,Nissan,N16,Manual,Petrol,https://riyasewana.com/buy/nissan-n16-sale-kalutara-10139559,https://riyasewana.com/thumb/thumbnissan-n16-3228124541.jpg
8/3/2025,nissan,cars,Nissan Dayz 2019 Car,Matara,150000 (km),Negotiable,Negotiable,650,2019,Nissan,Dayz,Automatic,Petrol,https://riyasewana.com/buy/nissan-dayz-sale-matara-10142046,https://riyasewana.com/thumb/thumbnissan-dazy-2019-311303212391.jpg
8/3/2025,nissan,cars,Nissan Bluebird Sylphy Fg10 2002 Car,Gampaha,220000 (km),"Rs. 4,850,000","Rs. 4,850,000",1500,2002,Nissan,Bluebird Sylphy Fg10,Automatic,Petrol,https://riyasewana.com/buy/nissan-bluebird-sylphy-sale-gampaha-10142035,https://riyasewana.com/thumb/thumbnissan-fg10-blue-2002-311285012851.jpg
8/3/2025,nissan,cars,Nissan PRESEA 1995 Car,Ja-Ela,225341 (km),Negotiable,Negotiable,1500,1995,Nissan,PRESEA,Automatic,Petrol,https://riyasewana.com/buy/nissan-presea-sale-ja-ela-10142024,https://riyasewana.com/thumb/thumbnissan-presea-3112733651.jpg
8/3/2025,nissan,cars,Nissan FB15 2007 Car,Bandarawela,169000 (km),"Rs. 5,350,000","Rs. 5,350,000",1500,2007,Nissan,FB15,Automatic,Petrol,https://riyasewana.com/buy/nissan-fb15-sale-bandarawela-10142012,https://riyasewana.com/thumb/thumbnissan-nissan-fb15-31125574051.jpg
8/3/2025,nissan,cars,Nissan Pulsar N 14 1996 Car,Boralesgamuwa,234521 (km),"Rs. 2,890,000","Rs. 2,890,000",1500,1996,Nissan,Pulsar N 14,Automatic,Petrol,https://riyasewana.com/buy/nissan-pulsar-n-sale-boralesgamuwa-10141787,https://riyasewana.com/thumb/thumbnissan-pulser-n-1996-310591312921.jpg
8/3/2025,nissan,cars,Nissan N16 Sunny N17 2003 Car,Kandy,263000 (km),"Rs. 4,540,000","Rs. 4,540,000",1597,2003,Nissan,N16 Sunny N17,Manual,Petrol,https://riyasewana.com/buy/nissan-n16-sunny-sale-kandy-10141766,https://riyasewana.com/thumb/thumbnissan-sunny-n16-3105632401.jpg
